gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000223955.1	ENST00000417434.1	424.00	215.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	2.1427e-07	0.0682555	0.659849	6.26211e-07	0.199504	0.65983
ENSG00000223956.2	ENST00000451914.1,ENST00000635434.1	545.00	336.35	3.00	0.04	0.13	3.00	0.00	0.14	0.41	0.0205463	0.310608	0.379842	0.0613809	0.909068	0.379844
ENSG00000223958.1	ENST00000435089.1	759.00	550.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	7.35992e-08	0.0263207	0.657701	2.15105e-07	0.0769317	0.657739
ENSG00000223959.8	ENST00000355531.7,ENST00000388970.7,ENST00000418696.5,ENST00000421164.5,ENST00000421780.5,ENST00000423684.5,ENST00000423742.1,ENST00000427658.1,ENST00000429663.5,ENST00000431757.5,ENST00000436447.5,ENST00000437774.5,ENST00000450026.1,ENST00000454997.1,ENST00000457926.5,ENST00000458301.5,ENST00000557444.5	1992.91	1784.24	865.00	2.37	6.90	865.00	0.00	2.60	7.58	2.30688	2.90274	0.0394379	6.73006	8.47178	0.0394436
ENSG00000223960.6	ENST00000415236.1,ENST00000420672.1,ENST00000436616.2,ENST00000442036.1,ENST00000450044.1,ENST00000453026.6,ENST00000454488.5	955.99	747.33	746.00	4.88	14.22	746.00	0.00	4.92	14.38	4.51541	5.35042	0.0291265	13.1957	15.6367	0.0291384
ENSG00000223962.1	ENST00000445497.1	241.00	33.15	0.00	0.00	0.00	0.00	0.00	0.15	0.43	3.0754e-06	0.44227	0.655631	8.98419e-06	1.29257	0.655631
ENSG00000223963.2	ENST00000447914.2	2115.00	1906.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	5.50931e-08	0.00770704	0.657543	1.61004e-07	0.0225256	0.657558
ENSG00000223965.2	ENST00000415378.1	1386.00	1177.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.81599e-07	0.0125264	0.657552	5.30744e-07	0.0366044	0.657603
ENSG00000223966.1	ENST00000415119.1	337.00	128.44	0.00	0.00	0.00	0.00	0.00	0.04	0.11	1.46879e-07	0.113143	0.658853	4.29223e-07	0.330712	0.658859
ENSG00000223967.1	ENST00000407268.2	136.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000223968.1	ENST00000426040.1	255.00	46.65	0.00	0.00	0.00	0.00	0.00	0.10	0.30	3.81842e-06	0.313897	0.654003	1.11633e-05	0.91727	0.654048
ENSG00000223969.5	ENST00000412669.1,ENST00000415965.5,ENST00000441971.5	449.00	240.37	7.00	0.14	0.41	7.00	0.00	0.23	0.66	0.0951551	0.38019	0.219205	0.278176	1.11119	0.219229
ENSG00000223970.1	ENST00000418013.1	1010.00	801.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.86233e-07	0.0180564	0.659597	5.44592e-07	0.0527679	0.659568
ENSG00000223972.5	ENST00000450305.2,ENST00000456328.2	1144.50	935.83	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.000174778	0.038307	0.516393	0.000510766	0.111967	0.516386
ENSG00000223973.2	ENST00000449539.1,ENST00000604843.1	849.50	640.85	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000370675	0.0631536	0.524928	0.000778954	0.184294	0.524843
ENSG00000223974.1	ENST00000454982.1	569.00	360.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	3.95693e-09	0.0400958	0.651632	1.15673e-08	0.117172	0.651561
ENSG00000223975.1	ENST00000436359.1	280.00	71.53	0.00	0.00	0.00	0.00	0.00	0.07	0.20	9.01594e-07	0.203294	0.65611	2.63478e-06	0.593907	0.656133
ENSG00000223976.1	ENST00000446218.1	416.00	207.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	2.70992e-07	0.0705807	0.657874	7.92255e-07	0.206246	0.657936
ENSG00000223977.1	ENST00000418060.1	216.00	13.04	0.00	0.00	0.00	0.00	0.00	0.37	1.09	2.07749e-05	1.10539	0.650258	6.06981e-05	3.23049	0.650218
ENSG00000223978.1	ENST00000440402.1	1276.00	1067.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.54411e-08	0.0136454	0.659984	7.43588e-08	0.0398746	0.66
ENSG00000223979.2	ENST00000456090.2	564.00	355.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.95721e-07	0.040929	0.654062	5.71988e-07	0.119592	0.654014
ENSG00000223982.3	ENST00000473818.1	333.00	124.45	0.00	0.00	0.00	0.00	0.00	0.04	0.11	9.29583e-07	0.115678	0.657627	2.71756e-06	0.338086	0.657604
ENSG00000223984.1	ENST00000453465.1	1695.00	1486.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.07796e-08	0.00981113	0.656705	3.1503e-08	0.0286705	0.656753
ENSG00000223985.1	ENST00000427398.1	510.00	301.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.49931e-07	0.0481273	0.654989	4.38238e-07	0.140659	0.654934
ENSG00000223986.1	ENST00000447462.1	323.00	114.46	0.00	0.00	0.00	0.00	0.00	0.04	0.12	8.93739e-08	0.127852	0.655716	2.61204e-07	0.373716	0.655745
ENSG00000223987.1	ENST00000451325.1	435.00	226.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	5.28306e-07	0.0641251	0.657427	3.20878e-06	0.187427	0.657455
ENSG00000223989.1	ENST00000454104.1	424.00	215.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	6.90464e-07	0.0680567	0.656023	2.01786e-06	0.198862	0.656036
ENSG00000223991.1	ENST00000425110.1	2345.00	2136.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.71976e-08	0.00681213	0.659282	7.95213e-08	0.019905	0.659343
ENSG00000223993.1	ENST00000444137.1	403.00	194.38	0.00	0.00	0.00	0.00	0.00	0.03	0.07	2.88157e-07	0.0750088	0.657381	1.25778e-07	0.219236	0.657335
ENSG00000223995.2	ENST00000415214.2	394.00	185.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	4.77009e-07	0.0788538	0.654613	1.39415e-06	0.230429	0.654637
ENSG00000223997.1	ENST00000415118.1	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000223999.1	ENST00000438185.1	451.00	242.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	9.33567e-07	0.0599868	0.655757	1.5969e-07	0.175315	0.655783
ENSG00000224000.1	ENST00000452366.1	658.00	449.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.23706e-07	0.0327812	0.657329	9.45993e-07	0.0957873	0.65737
ENSG00000224001.2	ENST00000428299.2	555.00	346.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.50318e-07	0.0417982	0.655634	4.39463e-07	0.122141	0.655686
ENSG00000224003.1	ENST00000418510.1	1628.00	1419.32	60.00	0.21	0.60	60.00	0.00	0.21	0.61	0.157712	0.261084	0.086045	0.460975	0.763111	0.0860483
ENSG00000224004.2	ENST00000441945.2	895.00	686.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	2.56123e-08	0.0212227	0.655086	7.48495e-08	0.0620197	0.655071
ENSG00000224007.1	ENST00000415008.1	1024.00	815.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.06626e-08	0.017807	0.655362	3.11503e-08	0.0520475	0.655328
ENSG00000224008.1	ENST00000433766.1	2290.00	2081.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.95899e-08	0.00708066	0.655089	8.64685e-08	0.0206968	0.655105
ENSG00000224011.1	ENST00000437414.1	318.00	109.47	0.00	0.00	0.00	0.00	0.00	0.04	0.13	1.67453e-06	0.132854	0.652994	4.89394e-06	0.388246	0.653018
ENSG00000224012.3	ENST00000520558.1	305.00	96.49	0.00	0.00	0.00	0.00	0.00	0.05	0.15	1.05586e-06	0.150937	0.65954	3.08682e-06	0.441095	0.659581
ENSG00000224014.1	ENST00000452704.1	270.00	61.55	0.00	0.00	0.00	0.00	0.00	0.08	0.23	7.74718e-06	0.237528	0.652853	2.26342e-05	0.694327	0.652797
ENSG00000224015.1	ENST00000457890.1	381.00	172.40	0.00	0.00	0.00	0.00	0.00	0.03	0.08	1.52177e-06	0.0841362	0.657538	4.44756e-06	0.245878	0.657473
ENSG00000224016.2	ENST00000297369.10	291.00	82.51	0.00	0.00	0.00	0.33	0.63	0.08	0.23	5.8197e-07	0.230608	0.651551	1.70093e-06	0.673894	0.651536
ENSG00000224017.1	ENST00000440213.1	1220.00	1011.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.06745e-07	0.0143113	0.655437	6.04121e-07	0.0418238	0.655454
ENSG00000224018.1	ENST00000448063.1	693.00	484.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.05449e-07	0.0302477	0.655658	4.90111e-07	0.0884219	0.655557
ENSG00000224019.1	ENST00000419877.1	477.00	268.36	9.00	0.16	0.48	9.00	0.00	0.18	0.53	0.0782823	0.296085	0.212032	0.22852	0.86517	0.212027
ENSG00000224020.1	ENST00000429139.1	662.00	453.34	23.00	0.25	0.72	23.00	0.00	0.26	0.75	0.159395	0.361518	0.136383	0.465727	1.05656	0.13643
ENSG00000224023.10	ENST00000419400.1,ENST00000423178.6,ENST00000525909.1,ENST00000527483.5,ENST00000528844.1,ENST00000531977.1	545.28	336.63	5.00	0.07	0.21	4.22	0.94	0.13	0.37	0.0460464	0.218736	0.242557	0.134677	0.639361	0.242603
ENSG00000224025.2	ENST00000436315.2	2860.00	2651.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	5.8847e-08	0.00547088	0.655279	4.71095e-07	0.0159899	0.655225
ENSG00000224027.1	ENST00000415655.1	577.00	368.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	4.92757e-08	0.0399338	0.655475	1.44053e-07	0.11672	0.655533
ENSG00000224028.1	ENST00000417715.1	444.00	235.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	2.86795e-07	0.061747	0.655717	8.38359e-07	0.180458	0.655716
ENSG00000224029.1	ENST00000456018.1	639.00	430.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	2.11167e-07	0.0339645	0.6545	6.16909e-07	0.0992995	0.654491
ENSG00000224031.1	ENST00000424887.1	361.00	152.42	0.00	0.00	0.00	0.00	0.00	0.03	0.09	1.64789e-06	0.0953379	0.658379	4.8157e-06	0.278643	0.658375
ENSG00000224032.6	ENST00000413221.6,ENST00000427306.2,ENST00000442823.2,ENST00000508590.1	1385.90	1177.24	1385.00	5.75	16.75	1385.00	0.00	5.85	17.09	5.29251	6.42425	0.0330242	15.502	18.8096	0.0330264
ENSG00000224033.1	ENST00000428380.1	1279.00	1070.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.74407e-07	0.0134796	0.654855	1.16928e-07	0.039395	0.65485
ENSG00000224034.1	ENST00000449457.1	692.00	483.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	4.79235e-08	0.0300967	0.653312	1.40081e-07	0.0879642	0.653306
ENSG00000224035.1	ENST00000446621.1	1786.00	1577.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	8.68348e-08	0.00921752	0.654157	2.53759e-07	0.0269467	0.654114
ENSG00000224038.1	ENST00000427327.1	476.00	267.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	3.93936e-07	0.0540124	0.653754	1.15109e-06	0.157886	0.653753
ENSG00000224039.1	ENST00000419017.1	1458.00	1249.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.17349e-07	0.0119044	0.657413	9.27068e-07	0.0347994	0.657424
ENSG00000224040.1	ENST00000419500.1	290.00	81.51	0.00	0.00	0.00	0.00	0.00	0.06	0.17	1.80268e-06	0.177906	0.652289	5.26703e-06	0.520073	0.652281
ENSG00000224041.3	ENST00000417279.3	396.00	187.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	4.46878e-07	0.0769517	0.654345	1.30547e-06	0.22489	0.654357
ENSG00000224042.2	ENST00000438297.2	472.00	263.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.86417e-07	0.0549451	0.655008	5.44766e-07	0.160596	0.655031
ENSG00000224043.7	ENST00000392929.6,ENST00000413962.5,ENST00000428857.1	647.13	438.47	38.00	0.42	1.23	38.00	0.00	0.46	1.35	0.326232	0.610133	0.105736	0.948581	1.77849	0.105787
ENSG00000224045.1	ENST00000434190.1,ENST00000434697.1	347.50	158.68	0.00	0.00	0.00	0.00	0.00	0.02	0.04	1.3968e-07	0.0458356	0.658231	4.08093e-07	0.133966	0.658231
ENSG00000224046.1	ENST00000433446.1,ENST00000446309.1	505.44	296.83	15.00	0.25	0.72	15.00	0.00	0.29	0.85	0.138455	0.473031	0.203416	0.404463	1.38249	0.203338
ENSG00000224048.5	ENST00000413247.5,ENST00000423428.1,ENST00000427615.5,ENST00000440668.5,ENST00000443811.1	603.20	394.55	0.00	0.00	0.00	0.00	0.00	0.07	0.20	0.014396	0.135613	0.31704	0.0414165	0.395672	0.317058
ENSG00000224049.1	ENST00000417384.1,ENST00000433178.1	598.50	389.84	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000510453	0.0596787	0.476933	0.00181455	0.174742	0.476946
ENSG00000224050.1	ENST00000452181.1	590.00	381.34	0.00	0.00	0.00	0.00	0.00	0.01	0.04	7.2457e-08	0.0384164	0.654751	2.11784e-07	0.112286	0.654683
ENSG00000224051.6	ENST00000343938.8,ENST00000464957.1,ENST00000488011.1	2084.74	1876.07	1443.00	3.76	10.95	1443.00	0.00	3.76	10.99	3.55342	3.97579	0.0192757	10.386	11.6207	0.0192704
ENSG00000224054.1	ENST00000430261.1	1569.00	1360.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.69755e-07	0.010658	0.654187	7.88224e-07	0.0311549	0.654227
ENSG00000224055.1	ENST00000423136.1	803.00	594.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.09568e-08	0.0245728	0.655762	3.20072e-08	0.0718203	0.655657
ENSG00000224057.1	ENST00000442411.1	2806.00	2597.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.87958e-08	0.00560556	0.659064	1.76128e-07	0.0163822	0.659054
ENSG00000224058.2	ENST00000420788.2	634.00	425.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	9.55974e-08	0.0347864	0.654915	2.79455e-07	0.101692	0.654897
ENSG00000224059.1	ENST00000454171.1	1865.00	1656.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.91012e-09	0.00884175	0.655637	8.50778e-09	0.0258374	0.655695
ENSG00000224060.3	ENST00000420443.1,ENST00000430152.1	567.00	358.35	0.00	0.00	0.00	0.00	0.00	0.03	0.08	0.000447719	0.0677677	0.476934	0.00130841	0.198049	0.476987
ENSG00000224061.1	ENST00000436597.1	487.00	278.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	4.67189e-07	0.051837	0.66016	1.36563e-06	0.151496	0.660146
ENSG00000224062.4	ENST00000512282.2	427.00	218.37	0.00	0.00	0.00	0.00	0.00	0.02	0.07	3.43859e-07	0.0673126	0.656147	1.00496e-06	0.196723	0.656101
ENSG00000224063.5	ENST00000412276.5,ENST00000428329.1,ENST00000453517.5	626.33	417.82	0.00	0.00	0.00	0.00	0.00	0.14	0.40	0.00296739	0.382201	0.561411	0.00830318	1.11665	0.561459
ENSG00000224064.1	ENST00000455684.1	397.00	188.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	2.71496e-07	0.0784088	0.660899	7.9347e-07	0.229176	0.660854
ENSG00000224065.2	ENST00000428470.2	166.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000224066.1	ENST00000373604.4,ENST00000421616.1	642.00	433.34	3.00	0.03	0.10	3.00	0.00	0.05	0.16	0.0128479	0.100884	0.302322	0.0375359	0.294859	0.30229
ENSG00000224067.2	ENST00000424412.2	413.00	204.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	5.44238e-07	0.0719979	0.653689	1.59057e-06	0.210442	0.653764
ENSG00000224069.1	ENST00000419615.1	532.00	323.35	0.00	0.00	0.00	0.00	0.00	0.02	0.04	3.96083e-07	0.045299	0.662172	1.15757e-06	0.132377	0.662197
ENSG00000224070.1	ENST00000438508.1	291.00	82.51	0.00	0.00	0.00	0.00	0.00	0.06	0.17	1.94891e-07	0.177439	0.658611	5.69454e-07	0.518618	0.658684
ENSG00000224071.1	ENST00000455096.1	1565.00	1356.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	7.46892e-08	0.0105928	0.65114	1.53706e-06	0.03096	0.651185
ENSG00000224072.1	ENST00000424779.1	2299.00	2090.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.8386e-08	0.00690568	0.654139	1.12142e-07	0.0201835	0.654146
ENSG00000224074.3	ENST00000432505.1,ENST00000436123.1	2598.00	2389.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.000106725	0.0100117	0.477266	0.000311928	0.0292655	0.477273
ENSG00000224075.1	ENST00000445253.1	427.00	218.37	0.00	0.00	0.00	0.00	0.00	0.02	0.07	1.07735e-06	0.0663396	0.656421	3.14794e-06	0.19395	0.656417
ENSG00000224076.5	ENST00000437683.1,ENST00000444164.5	402.50	193.88	0.00	0.00	0.00	0.00	0.00	0.05	0.15	0.00114061	0.11948	0.470309	0.00253781	0.348437	0.470275
ENSG00000224077.1	ENST00000442124.1	483.00	274.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.88971e-07	0.0538741	0.653533	5.52459e-07	0.157492	0.653529
ENSG00000224078.13	ENST00000414175.1,ENST00000424208.5,ENST00000424333.5,ENST00000441592.2,ENST00000447911.6,ENST00000450809.1,ENST00000452731.5,ENST00000453082.5,ENST00000456576.1,ENST00000546682.5,ENST00000547292.1,ENST00000549804.6,ENST00000551077.1,ENST00000551361.1,ENST00000551631.6,ENST00000551938.1,ENST00000552781.2,ENST00000553108.1,ENST00000553134.5,ENST00000553149.1,ENST00000554726.1,ENST00000557108.5,ENST00000580438.1,ENST00000604135.1,ENST00000626200.2,ENST00000640631.1	4252.09	4043.42	1398.15	1.69	4.92	1396.96	7.75	1.90	5.55	1.65584	2.15707	0.0460977	4.83989	6.30498	0.0461439
ENSG00000224079.1	ENST00000449721.1	869.00	660.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.27117e-07	0.0219473	0.65952	3.71416e-07	0.0641459	0.65958
ENSG00000224080.1	ENST00000416536.1	447.00	238.37	21.00	0.43	1.25	21.00	0.00	0.45	1.31	0.270008	0.638258	0.14435	0.789278	1.86566	0.144366
ENSG00000224081.8	ENST00000414374.1,ENST00000418366.2,ENST00000421997.5,ENST00000422162.5,ENST00000424505.2,ENST00000424711.1,ENST00000432162.5,ENST00000435559.1,ENST00000442418.5,ENST00000452922.5,ENST00000456551.1,ENST00000532087.1,ENST00000634339.1,ENST00000634861.1,ENST00000634870.1,ENST00000634937.1,ENST00000635184.1,ENST00000635408.1,ENST00000635440.1	1603.84	1396.89	0.00	0.00	0.00	0.00	0.00	0.13	0.37	0.0615328	0.205462	0.199227	0.17985	0.600514	0.199211
ENSG00000224082.1	ENST00000426903.1	2112.00	1903.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.24651e-08	0.00756768	0.65739	1.82524e-07	0.0221207	0.65739
ENSG00000224083.1	ENST00000429111.1	1528.00	1319.32	32.00	0.12	0.35	32.00	0.00	0.12	0.36	0.082296	0.163999	0.116725	0.240296	0.479033	0.116716
ENSG00000224085.3	ENST00000484754.1	458.00	249.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.5269e-09	0.0588469	0.656291	1.03078e-08	0.171964	0.656251
ENSG00000224086.5	ENST00000458178.2	37852.00	37643.32	55.00	0.01	0.02	55.00	0.00	0.01	0.02	0.00537173	0.00912845	0.089741	0.0156774	0.026657	0.0897128
ENSG00000224087.1	ENST00000433507.1	578.00	369.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.48992e-07	0.0392854	0.659518	4.35566e-07	0.114815	0.659562
ENSG00000224089.3	ENST00000430448.3	1298.00	1089.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.69638e-07	0.0134603	0.655286	9.64571e-08	0.0393498	0.655318
ENSG00000224090.1	ENST00000441450.1	1992.00	1783.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.25274e-08	0.0081821	0.657846	3.66244e-08	0.0239105	0.657864
ENSG00000224091.1	ENST00000418080.1	522.00	313.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.19663e-07	0.0468044	0.660786	3.49828e-07	0.13676	0.660777
ENSG00000224092.1	ENST00000436102.1	764.00	555.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.39631e-07	0.0263408	0.661831	9.92417e-07	0.0769838	0.661772
ENSG00000224093.5	ENST00000412628.1,ENST00000417401.1,ENST00000427243.5,ENST00000431770.1,ENST00000446684.1	550.20	348.87	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.00833517	0.0947871	0.342573	0.0243669	0.27701	0.342558
ENSG00000224094.1	ENST00000431490.1	402.00	193.39	2.47	0.06	0.18	2.33	0.48	0.08	0.24	0.00703616	0.174455	0.382513	0.020596	0.509968	0.382445
ENSG00000224095.1	ENST00000431897.1	437.00	228.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.04797e-07	0.0644019	0.660657	8.90779e-07	0.188164	0.660701
ENSG00000224097.5	ENST00000507033.1,ENST00000513652.1,ENST00000597991.1	1023.82	815.14	21.00	0.13	0.37	21.00	0.00	0.13	0.38	0.0780062	0.187767	0.146487	0.227717	0.548506	0.146515
ENSG00000224099.1	ENST00000413290.1	989.00	780.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	2.18504e-07	0.0187049	0.658268	6.38555e-07	0.0546735	0.658248
ENSG00000224100.1	ENST00000428410.1	437.00	228.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	5.75444e-07	0.0642474	0.659817	2.64888e-07	0.187732	0.659774
ENSG00000224101.1	ENST00000419535.1	528.00	319.35	0.00	0.00	0.00	0.00	0.00	0.02	0.04	4.38742e-07	0.045931	0.659233	1.35851e-07	0.134237	0.659226
ENSG00000224104.1	ENST00000415468.1	276.00	67.54	0.00	0.00	0.00	0.00	0.00	0.07	0.21	4.57996e-07	0.219598	0.65666	1.33863e-06	0.641764	0.656619
ENSG00000224106.1	ENST00000446871.1	520.00	311.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.32869e-07	0.0470509	0.659758	3.88321e-07	0.137517	0.65974
ENSG00000224107.5	ENST00000423661.1,ENST00000426364.5	534.50	325.86	0.00	0.00	0.00	0.00	0.00	0.04	0.11	0.000744865	0.0945769	0.502676	0.00218406	0.276422	0.502652
ENSG00000224109.3	ENST00000417339.3	1945.00	1736.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.7166e-08	0.00832166	0.655816	5.01655e-08	0.0243246	0.655849
ENSG00000224110.3	ENST00000506027.1	1122.00	913.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.22961e-08	0.0158351	0.657104	3.59414e-08	0.0462842	0.657106
ENSG00000224114.1	ENST00000451736.1	433.00	224.37	5.00	0.11	0.32	5.00	0.00	0.13	0.38	0.0396393	0.238319	0.274788	0.115807	0.696451	0.274849
ENSG00000224116.6	ENST00000415848.6,ENST00000420821.1,ENST00000422822.1	2391.67	2182.99	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.000675709	0.0150986	0.389588	0.00197551	0.0441294	0.389584
ENSG00000224117.1	ENST00000433704.1	1024.00	815.32	4.00	0.02	0.07	4.00	0.00	0.03	0.09	0.00749697	0.0564937	0.301202	0.0219763	0.165202	0.301176
ENSG00000224121.1	ENST00000456830.1	416.00	207.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	1.42084e-07	0.071178	0.65555	4.15216e-07	0.208046	0.655614
ENSG00000224122.1	ENST00000433519.1	381.00	172.40	0.00	0.00	0.00	0.00	0.00	0.03	0.08	2.27943e-07	0.0841297	0.661064	6.66247e-07	0.245916	0.661037
ENSG00000224124.3	ENST00000436994.1	1285.00	1076.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.50656e-07	0.0134393	0.654712	4.40443e-07	0.0392778	0.654734
ENSG00000224126.2	ENST00000428091.2	497.00	288.36	2.91	0.05	0.14	2.93	0.42	0.07	0.19	0.0117242	0.134878	0.346155	0.0343042	0.394232	0.346101
ENSG00000224127.1	ENST00000446238.1	670.00	461.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.36312e-07	0.0317086	0.655526	3.9846e-07	0.0926855	0.65551
ENSG00000224128.1	ENST00000458264.1	468.00	259.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	2.30212e-07	0.0562561	0.6614	6.72827e-07	0.164336	0.661402
ENSG00000224129.1	ENST00000418220.1	897.00	688.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	4.9117e-08	0.0211554	0.655967	1.43594e-07	0.0618251	0.655929
ENSG00000224132.2	ENST00000445534.2	350.00	141.43	0.00	0.00	0.00	0.00	0.00	0.03	0.10	5.86512e-07	0.10193	0.657486	1.71412e-06	0.297919	0.657509
ENSG00000224134.1	ENST00000438285.1	481.00	272.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	7.70099e-08	0.0530462	0.659136	2.25146e-07	0.15506	0.659098
ENSG00000224136.1	ENST00000422912.1	471.00	262.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	2.01763e-08	0.0552371	0.652562	5.89769e-08	0.161446	0.652593
ENSG00000224137.1	ENST00000429730.1	492.00	283.36	183.00	3.15	9.20	183.00	0.00	3.16	9.22	2.70643	3.6163	0.0496094	7.90628	10.567	0.0495987
ENSG00000224138.1	ENST00000418215.1	516.00	307.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	8.13402e-08	0.0472287	0.656165	2.37698e-07	0.138065	0.656145
ENSG00000224141.5	ENST00000355189.7,ENST00000414582.1,ENST00000437492.5	853.00	644.33	1.00	0.01	0.02	1.00	0.00	0.04	0.11	0.00656116	0.0751112	0.338203	0.0192312	0.219576	0.338158
ENSG00000224142.1	ENST00000418848.1	561.00	352.35	2.00	0.03	0.08	2.00	0.00	0.04	0.12	0.00425586	0.0882477	0.389626	0.0124372	0.257931	0.389666
ENSG00000224144.1	ENST00000438037.1	985.00	776.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.23598e-07	0.0186401	0.659144	3.61043e-07	0.0544728	0.659083
ENSG00000224149.1	ENST00000427892.1	2203.00	1994.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.55488e-07	0.00730134	0.656527	4.54515e-07	0.021341	0.656526
ENSG00000224151.1	ENST00000435142.1	589.00	380.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.19991e-07	0.0378039	0.659445	6.43e-07	0.110481	0.659482
ENSG00000224152.1	ENST00000418474.1	1494.00	1285.32	79.00	0.30	0.88	79.00	0.00	0.30	0.88	0.237086	0.369134	0.0750508	0.692619	1.07868	0.0751059
ENSG00000224153.3	ENST00000419960.1,ENST00000478780.1,ENST00000643190.1,ENST00000645656.1	1581.25	1372.58	0.00	0.00	0.00	0.00	0.00	0.03	0.08	0.00310339	0.0570213	0.389345	0.00907136	0.166648	0.389334
